Unique Key,Created Date,Closed Date,Agency,Agency Name,Complaint Type,Descriptor,Location Type,Incident Zip,Incident Address,Street Name,Cross Street 1,Cross Street 2,Intersection Street 1,Intersection Street 2,Address Type,City,Landmark,Facility Type,Status,Due Date,Resolution Description,Resolution Action Updated Date,Community Board,Borough,X Coordinate (State Plane),Y Coordinate (State Plane),Park Facility Name,Park Borough,School Name,School Number,School Region,School Code,School Phone Number,School Address,School City,School State,School Zip,School Not Found,School or Citywide Complaint,Vehicle Type,Taxi Company Borough,Taxi Pick Up Location,Bridge Highway Name,Bridge Highway Direction,Road Ramp,Bridge Highway Segment,Garage Lot Name,Ferry Direction,Ferry Terminal Name,Latitude,Longitude,Location
32588484,02/01/2016 07:00:00 AM,02/02/2016 12:54:00 PM,DOT,Department of Transportation,Street Condition,Pothole,,10303,,,,,BRABANT STREET,SOUTH AVENUE,INTERSECTION,STATEN ISLAND,,N/A,Closed,,,02/02/2016 12:54:00 PM,01 STATEN ISLAND,STATEN ISLAND,938083,169635,Unspecified,STATEN ISLAND,Unspecified,Unspecified,Unspecified,Unspecified,Unspecified,Unspecified,Unspecified,Unspecified,Unspecified,,,,,,,,,,,,,40.632165138533146,-74.16632992891557,"(40.632165138533146, -74.16632992891557)"
32588283,02/01/2016 07:00:00 AM,,DOT,Department of Transportation,Street Condition,Wear & Tear,,10312,,,,,ANNADALE ROAD,GENESEE AVENUE,INTERSECTION,STATEN ISLAND,,N/A,Pending,,,02/02/2016 10:10:00 AM,03 STATEN ISLAND,STATEN ISLAND,935525,140350,Unspecified,STATEN ISLAND,Unspecified,Unspecified,Unspecified,Unspecified,Unspecified,Unspecified,Unspecified,Unspecified,Unspecified,,,,,,,,,,,,,40.55177015149894,-74.17533465358272,"(40.55177015149894, -74.17533465358272)"
32587340,02/01/2016 07:00:00 AM,02/02/2016 09:55:00 AM,DOT,Department of Transportation,Street Condition,Pothole,,,,,,,RAMAPO AVENUE,VERNON AVENUE,INTERSECTION,,,N/A,Closed,,,02/02/2016 09:55:00 AM,Unspecified STATEN ISLAND,STATEN ISLAND,,,Unspecified,STATEN ISLAND,Unspecified,Unspecified,Unspecified,Unspecified,Unspecified,Unspecified,Unspecified,Unspecified,Unspecified,,,,,,,,,,,,,,,
32586269,02/01/2016 07:00:00 AM,02/02/2016 10:40:00 AM,DOT,Department of Transportation,Street Condition,Pothole,,10314,480 WILD AVENUE,WILD AVENUE,WEST SHORE EXPRESSWAY,BEND,,,ADDRESS,STATEN ISLAND,,N/A,Closed,,,02/02/2016 10:40:00 AM,02 STATEN ISLAND,STATEN ISLAND,929606,152767,Unspecified,STATEN ISLAND,Unspecified,Unspecified,Unspecified,Unspecified,Unspecified,Unspecified,Unspecified,Unspecified,Unspecified,,,,,,,,,,,,,40.5858178191021,-74.19673418387592,"(40.5858178191021, -74.19673418387592)"
32585093,02/01/2016 07:00:00 AM,02/02/2016 01:30:00 PM,DOT,Department of Transportation,Street Condition,Pothole,,10309,,,,,AMBOY ROAD,WOODHULL AVENUE,INTERSECTION,STATEN ISLAND,,N/A,Closed,,,02/02/2016 01:30:00 PM,03 STATEN ISLAND,STATEN ISLAND,929741,132399,Unspecified,STATEN ISLAND,Unspecified,Unspecified,Unspecified,Unspecified,Unspecified,Unspecified,Unspecified,Unspecified,Unspecified,,,,,,,,,,,,,40.52991254405354,-74.19608399805873,"(40.52991254405354, -74.19608399805873)"
32586236,02/01/2016 07:00:00 AM,02/02/2016 12:50:00 PM,DOT,Department of Transportation,Street Condition,Pothole,,10309,,,,,BLOOMINGDALE ROAD,ENGLEWOOD AVENUE,INTERSECTION,STATEN ISLAND,,N/A,Closed,,,02/02/2016 12:50:00 PM,03 STATEN ISLAND,STATEN ISLAND,923711,132965,Unspecified,STATEN ISLAND,Unspecified,Unspecified,Unspecified,Unspecified,Unspecified,Unspecified,Unspecified,Unspecified,Unspecified,,,,,,,,,,,,,40.5314270052784,-74.21778055827643,"(40.5314270052784, -74.21778055827643)"
32589645,02/01/2016 07:00:00 AM,02/02/2016 08:47:00 AM,DOT,Department of Transportation,Street Condition,Pothole,,10305,360 SEAVIEW AVENUE,SEAVIEW AVENUE,MASON AVENUE,SIMPSON STREET,,,ADDRESS,STATEN ISLAND,,N/A,Closed,,,02/02/2016 08:47:00 AM,02 STATEN ISLAND,STATEN ISLAND,959268,152609,Unspecified,STATEN ISLAND,Unspecified,Unspecified,Unspecified,Unspecified,Unspecified,Unspecified,Unspecified,Unspecified,Unspecified,,,,,,,,,,,,,40.58551736499262,-74.08994195157537,"(40.58551736499262, -74.08994195157537)"
32589543,02/01/2016 07:00:00 AM,02/02/2016 01:10:00 PM,DOT,Department of Transportation,Street Condition,Pothole,,10308,,,,,CLEVELAND AVENUE,LOCUST PLACE,INTERSECTION,STATEN ISLAND,,N/A,Closed,,,02/02/2016 01:10:00 PM,03 STATEN ISLAND,STATEN ISLAND,942752,139502,Unspecified,STATEN ISLAND,Unspecified,Unspecified,Unspecified,Unspecified,Unspecified,Unspecified,Unspecified,Unspecified,Unspecified,,,,,,,,,,,,,40.54947931693792,-74.14932348215387,"(40.54947931693792, -74.14932348215387)"
32586272,02/01/2016 07:00:00 AM,02/02/2016 10:25:00 AM,DOT,Department of Transportation,Street Condition,Pothole,,10314,443 WILD AVENUE,WILD AVENUE,WEST SHORE EXPRESSWAY,BEND,,,ADDRESS,STATEN ISLAND,,N/A,Closed,,,02/02/2016 10:25:00 AM,02 STATEN ISLAND,STATEN ISLAND,929777,152782,Unspecified,STATEN ISLAND,Unspecified,Unspecified,Unspecified,Unspecified,Unspecified,Unspecified,Unspecified,Unspecified,Unspecified,,,,,,,,,,,,,40.58586004350066,-74.1961186574516,"(40.58586004350066, -74.1961186574516)"
32585094,02/01/2016 07:00:00 AM,02/02/2016 11:20:00 AM,DOT,Department of Transportation,Street Condition,Pothole,,10309,,,,,BLOOMINGDALE ROAD,SHARROTTS ROAD,INTERSECTION,STATEN ISLAND,,N/A,Closed,,,02/02/2016 11:20:00 AM,03 STATEN ISLAND,STATEN ISLAND,923711,135268,Unspecified,STATEN ISLAND,Unspecified,Unspecified,Unspecified,Unspecified,Unspecified,Unspecified,Unspecified,Unspecified,Unspecified,,,,,,,,,,,,,40.53774829049348,-74.21780115730385,"(40.53774829049348, -74.21780115730385)"
32590796,02/01/2016 07:00:00 AM,02/02/2016 11:10:00 AM,DOT,Department of Transportation,Street Condition,Pothole,,10314,,,,,CROTON PLACE,LAMBERTS LANE,INTERSECTION,STATEN ISLAND,,N/A,Closed,,,02/02/2016 11:10:00 AM,02 STATEN ISLAND,STATEN ISLAND,940906,162375,Unspecified,STATEN ISLAND,Unspecified,Unspecified,Unspecified,Unspecified,Unspecified,Unspecified,Unspecified,Unspecified,Unspecified,,,,,,,,,,,,,40.61225224930244,-74.15611266502198,"(40.61225224930244, -74.15611266502198)"
32586270,02/01/2016 07:00:00 AM,02/02/2016 08:10:00 AM,DOT,Department of Transportation,Street Condition,Pothole,,10306,200 AMBER STREET,AMBER STREET,ANDREWS AVENUE,WILDER AVENUE,,,ADDRESS,STATEN ISLAND,,N/A,Closed,,,02/02/2016 08:10:00 AM,03 STATEN ISLAND,STATEN ISLAND,946900,146310,Unspecified,STATEN ISLAND,Unspecified,Unspecified,Unspecified,Unspecified,Unspecified,Unspecified,Unspecified,Unspecified,Unspecified,,,,,,,,,,,,,40.56818438427584,-74.13443523176964,"(40.56818438427584, -74.13443523176964)"
32585096,02/01/2016 07:00:00 AM,02/02/2016 01:40:00 PM,DOT,Department of Transportation,Street Condition,Pothole,,10308,3725 AMBOY ROAD,AMBOY ROAD,FIELDWAY AVENUE,KEEGANS LANE,,,ADDRESS,STATEN ISLAND,,N/A,Closed,,,02/02/2016 01:40:00 PM,03 STATEN ISLAND,STATEN ISLAND,944370,140619,Unspecified,STATEN ISLAND,Unspecified,Unspecified,Unspecified,Unspecified,Unspecified,Unspecified,Unspecified,Unspecified,Unspecified,,,,,,,,,,,,,40.55255268806386,-74.14350798022494,"(40.55255268806386, -74.14350798022494)"
32586244,02/01/2016 07:00:00 AM,02/02/2016 11:05:00 AM,DOT,Department of Transportation,Street Condition,Pothole,,10312,170 RUSSEK DRIVE,RUSSEK DRIVE,AVON GREEN,STACK DRIVE,,,ADDRESS,STATEN ISLAND,,N/A,Closed,,,02/02/2016 11:05:00 AM,03 STATEN ISLAND,STATEN ISLAND,928882,139009,Unspecified,STATEN ISLAND,Unspecified,Unspecified,Unspecified,Unspecified,Unspecified,Unspecified,Unspecified,Unspecified,Unspecified,,,,,,,,,,,,,40.548050386473996,-74.19922812862382,"(40.548050386473996, -74.19922812862382)"
32587281,02/01/2016 07:00:00 AM,02/02/2016 10:48:00 AM,DOT,Department of Transportation,Street Condition,Pothole,,10309,,,,,FOSTER ROAD,VALDEMAR AVENUE,INTERSECTION,STATEN ISLAND,,N/A,Closed,,,02/02/2016 10:48:00 AM,03 STATEN ISLAND,STATEN ISLAND,928089,131843,Unspecified,STATEN ISLAND,Unspecified,Unspecified,Unspecified,Unspecified,Unspecified,Unspecified,Unspecified,Unspecified,Unspecified,,,,,,,,,,,,,40.528376127335605,-74.20202206697738,"(40.528376127335605, -74.20202206697738)"
32582875,02/01/2016 07:00:00 AM,02/02/2016 12:20:00 PM,DOT,Department of Transportation,Street Condition,Pothole,,10308,,,,,HILLCREST STREET,NELSON AVENUE,INTERSECTION,STATEN ISLAND,,N/A,Closed,,,02/02/2016 12:20:00 PM,03 STATEN ISLAND,STATEN ISLAND,942982,137809,Unspecified,STATEN ISLAND,Unspecified,Unspecified,Unspecified,Unspecified,Unspecified,Unspecified,Unspecified,Unspecified,Unspecified,,,,,,,,,,,,,40.54483343275386,-74.14848554147797,"(40.54483343275386, -74.14848554147797)"
32585095,02/01/2016 07:00:00 AM,02/02/2016 10:40:00 AM,DOT,Department of Transportation,Street Condition,Pothole,,10309,,,,,ALBOURNE AVENUE,FOSTER ROAD,INTERSECTION,STATEN ISLAND,,N/A,Closed,,,02/02/2016 10:40:00 AM,03 STATEN ISLAND,STATEN ISLAND,927937,132287,Unspecified,STATEN ISLAND,Unspecified,Unspecified,Unspecified,Unspecified,Unspecified,Unspecified,Unspecified,Unspecified,Unspecified,,,,,,,,,,,,,40.52959385815643,-74.20257253215198,"(40.52959385815643, -74.20257253215198)"
32584011,02/01/2016 07:00:00 AM,02/02/2016 11:05:00 AM,DOT,Department of Transportation,Street Condition,Pothole,,10306,,,,,CEDAR GROVE AVENUE,NEUTRAL AVENUE,INTERSECTION,STATEN ISLAND,,N/A,Closed,,,02/02/2016 11:05:00 AM,02 STATEN ISLAND,STATEN ISLAND,956041,143371,Unspecified,STATEN ISLAND,Unspecified,Unspecified,Unspecified,Unspecified,Unspecified,Unspecified,Unspecified,Unspecified,Unspecified,,,,,,,,,,,,,40.56015119748883,-74.10152146779015,"(40.56015119748883, -74.10152146779015)"
32589622,02/01/2016 07:00:00 AM,02/02/2016 08:54:00 AM,DOT,Department of Transportation,Street Condition,Pothole,,10305,,,,,OLYMPIA BOULEVARD,SEAVIEW AVENUE,INTERSECTION,STATEN ISLAND,,N/A,Closed,,,02/02/2016 08:54:00 AM,02 STATEN ISLAND,STATEN ISLAND,960818,151552,Unspecified,STATEN ISLAND,Unspecified,Unspecified,Unspecified,Unspecified,Unspecified,Unspecified,Unspecified,Unspecified,Unspecified,,,,,,,,,,,,,40.58262034390179,-74.08435787148346,"(40.58262034390179, -74.08435787148346)"
32586271,02/01/2016 07:00:00 AM,02/02/2016 09:01:00 AM,DOT,Department of Transportation,Street Condition,Pothole,,10305,,,,,PATTERSON AVENUE,SEAVIEW AVENUE,INTERSECTION,STATEN ISLAND,,N/A,Closed,,,02/02/2016 09:01:00 AM,02 STATEN ISLAND,STATEN ISLAND,961415,151155,Unspecified,STATEN ISLAND,Unspecified,Unspecified,Unspecified,Unspecified,Unspecified,Unspecified,Unspecified,Unspecified,Unspecified,,,,,,,,,,,,,40.58153221590995,-74.08220726339628,"(40.58153221590995, -74.08220726339628)"
32584012,02/01/2016 07:00:00 AM,02/02/2016 12:50:00 PM,DOT,Department of Transportation,Street Condition,Pothole,,10314,1204 WILLOWBROOK ROAD,WILLOWBROOK ROAD,BRADLEY AVENUE,ROOSEVELT AVENUE,,,ADDRESS,STATEN ISLAND,,N/A,Closed,,,02/02/2016 12:50:00 PM,02 STATEN ISLAND,STATEN ISLAND,947516,159237,Unspecified,STATEN ISLAND,Unspecified,Unspecified,Unspecified,Unspecified,Unspecified,Unspecified,Unspecified,Unspecified,Unspecified,,,,,,,,,,,,,40.60366896025662,-74.13228831059546,"(40.60366896025662, -74.13228831059546)"
32583996,02/01/2016 07:00:00 AM,02/02/2016 10:54:00 AM,DOT,Department of Transportation,Street Condition,Pothole,,10306,,,,,EBBITTS STREET,MANILA PLACE,INTERSECTION,STATEN ISLAND,,N/A,Closed,,,02/02/2016 10:54:00 AM,03 STATEN ISLAND,STATEN ISLAND,954546,144289,Unspecified,STATEN ISLAND,Unspecified,Unspecified,Unspecified,Unspecified,Unspecified,Unspecified,Unspecified,Unspecified,Unspecified,,,,,,,,,,,,,40.562666046771774,-74.10690585528987,"(40.562666046771774, -74.10690585528987)"
32582827,02/01/2016 07:00:00 AM,02/02/2016 12:27:00 PM,DOT,Department of Transportation,Street Condition,Pothole,,10303,41 BRABANT STREET,BRABANT STREET,GRIDLEY AVENUE,HARBOR ROAD,,,ADDRESS,STATEN ISLAND,,N/A,Closed,,,02/02/2016 12:27:00 PM,01 STATEN ISLAND,STATEN ISLAND,940002,169408,Unspecified,STATEN ISLAND,Unspecified,Unspecified,Unspecified,Unspecified,Unspecified,Unspecified,Unspecified,Unspecified,Unspecified,,,,,,,,,,,,,40.63155186620329,-74.15941470536308,"(40.63155186620329, -74.15941470536308)"
32588470,02/01/2016 07:00:00 AM,02/02/2016 11:05:00 AM,DOT,Department of Transportation,Street Condition,Pothole,,10312,409 COLON STREET,COLON STREET,CHESTER AVENUE,EDITH AVENUE,,,ADDRESS,STATEN ISLAND,,N/A,Closed,,,02/02/2016 11:05:00 AM,03 STATEN ISLAND,STATEN ISLAND,933940,129850,Unspecified,STATEN ISLAND,Unspecified,Unspecified,Unspecified,Unspecified,Unspecified,Unspecified,Unspecified,Unspecified,Unspecified,,,,,,,,,,,,,40.52294083154309,-74.18096013227077,"(40.52294083154309, -74.18096013227077)"
32587352,02/01/2016 07:00:00 AM,02/02/2016 11:20:00 AM,DOT,Department of Transportation,Street Condition,Pothole,,10306,,,,,CEDAR GROVE AVENUE,MILBANK ROAD,INTERSECTION,STATEN ISLAND,,N/A,Closed,,,02/02/2016 11:20:00 AM,02 STATEN ISLAND,STATEN ISLAND,956120,143486,Unspecified,STATEN ISLAND,Unspecified,Unspecified,Unspecified,Unspecified,Unspecified,Unspecified,Unspecified,Unspecified,Unspecified,,,,,,,,,,,,,40.56046710108411,-74.10123763299111,"(40.56046710108411, -74.10123763299111)"
32590795,02/01/2016 07:00:00 AM,02/02/2016 12:48:00 PM,DOT,Department of Transportation,Street Condition,Pothole,,10306,,,,,CEDAR GROVE AVENUE,MARINE WAY,INTERSECTION,STATEN ISLAND,,N/A,Closed,,,02/02/2016 12:48:00 PM,02 STATEN ISLAND,STATEN ISLAND,956475,144002,Unspecified,STATEN ISLAND,Unspecified,Unspecified,Unspecified,Unspecified,Unspecified,Unspecified,Unspecified,Unspecified,Unspecified,,,,,,,,,,,,,40.56188453970228,-74.09996213651381,"(40.56188453970228, -74.09996213651381)"
32586174,02/01/2016 07:00:28 AM,02/02/2016 01:40:00 AM,DOT,Department of Transportation,Street Condition,Pothole,,11354,35-25 PRINCE STREET,PRINCE STREET,35 AVENUE,NORTHERN BOULEVARD,,,ADDRESS,Flushing,,N/A,Closed,,,02/02/2016 01:40:00 AM,07 QUEENS,QUEENS,1030425,217492,Unspecified,QUEENS,Unspecified,Unspecified,Unspecified,Unspecified,Unspecified,Unspecified,Unspecified,Unspecified,Unspecified,,,,,,,,,,,,,40.76352114924328,-73.83331315760294,"(40.76352114924328, -73.83331315760294)"
32589639,02/01/2016 07:00:54 AM,02/02/2016 10:35:00 AM,DOT,Department of Transportation,Street Condition,Pothole,,11214,,,,,84 STREET,NEW UTRECHT AVENUE,INTERSECTION,BROOKLYN,,N/A,Closed,,,02/02/2016 10:35:00 AM,11 BROOKLYN,BROOKLYN,983735,161202,Unspecified,BROOKLYN,Unspecified,Unspecified,Unspecified,Unspecified,Unspecified,Unspecified,Unspecified,Unspecified,Unspecified,,,,,,,,,,,,,40.60913860285155,-74.00185479490075,"(40.60913860285155, -74.00185479490075)"
32585174,02/01/2016 07:00:59 AM,02/02/2016 01:55:00 AM,DOT,Department of Transportation,Street Condition,Pothole,,11354,,,,,KING ROAD,NORTHERN BOULEVARD,INTERSECTION,Flushing,,N/A,Closed,,,02/02/2016 01:55:00 AM,07 QUEENS,QUEENS,1030142,217210,Unspecified,QUEENS,Unspecified,Unspecified,Unspecified,Unspecified,Unspecified,Unspecified,Unspecified,Unspecified,Unspecified,,,,,,,,,,,,,40.76274860681398,-73.83433668029542,"(40.76274860681398, -73.83433668029542)"
32588459,02/01/2016 07:01:35 AM,02/02/2016 02:20:00 AM,DOT,Department of Transportation,Street Condition,Pothole,,11354,NORTHERN BOULEVARD,NORTHERN BOULEVARD,KING ROAD,PRINCE STREET,,,BLOCKFACE,Flushing,,N/A,Closed,,,02/02/2016 02:20:00 AM,07 QUEENS,QUEENS,1030287,217209,Unspecified,QUEENS,Unspecified,Unspecified,Unspecified,Unspecified,Unspecified,Unspecified,Unspecified,Unspecified,Unspecified,,,,,,,,,,,,,40.762745108215974,-73.83381325988405,"(40.762745108215974, -73.83381325988405)"
32585177,02/01/2016 07:01:43 AM,02/02/2016 11:10:00 AM,DOT,Department of Transportation,Street Condition,Pothole,,,POLY PLACE,POLY PLACE,7 AVENUE,CROPSEY AVENUE,,,BLOCKFACE,,,N/A,Closed,,,02/02/2016 11:10:00 AM,Unspecified BROOKLYN,BROOKLYN,,,Unspecified,BROOKLYN,Unspecified,Unspecified,Unspecified,Unspecified,Unspecified,Unspecified,Unspecified,Unspecified,Unspecified,,,,,,,,,,,,,,,
32590802,02/01/2016 07:02:56 AM,02/02/2016 03:35:00 AM,DOT,Department of Transportation,Street Condition,Pothole,,,,,,,FRANCIS LEWIS BOULEVARD,HORACE HARDING EXPRESSWAY,INTERSECTION,,,N/A,Closed,,,02/02/2016 03:35:00 AM,Unspecified QUEENS,QUEENS,,,Unspecified,QUEENS,Unspecified,Unspecified,Unspecified,Unspecified,Unspecified,Unspecified,Unspecified,Unspecified,Unspecified,,,,,,,,,,,,,,,
32587336,02/01/2016 07:03:11 AM,02/02/2016 12:45:00 PM,DOT,Department of Transportation,Street Condition,Pothole,,11204,,,,,72 STREET,BAY PARKWAY,INTERSECTION,BROOKLYN,,N/A,Closed,,,02/02/2016 12:45:00 PM,11 BROOKLYN,BROOKLYN,988263,161475,Unspecified,BROOKLYN,Unspecified,Unspecified,Unspecified,Unspecified,Unspecified,Unspecified,Unspecified,Unspecified,Unspecified,,,,,,,,,,,,,40.60988703809053,-73.98554684384987,"(40.60988703809053, -73.98554684384987)"
32585129,02/01/2016 07:03:41 AM,02/02/2016 01:15:00 PM,DOT,Department of Transportation,Street Condition,Pothole,,11204,,,,,65 STREET,BAY PARKWAY,INTERSECTION,BROOKLYN,,N/A,Closed,,,02/02/2016 01:15:00 PM,11 BROOKLYN,BROOKLYN,989404,162915,Unspecified,BROOKLYN,Unspecified,Unspecified,Unspecified,Unspecified,Unspecified,Unspecified,Unspecified,Unspecified,Unspecified,,,,,,,,,,,,,40.61383895135016,-73.98143633766092,"(40.61383895135016, -73.98143633766092)"
32583935,02/01/2016 07:04:14 AM,02/02/2016 01:30:00 PM,DOT,Department of Transportation,Street Condition,Pothole,,11204,,,,,60 STREET,BAY PARKWAY,INTERSECTION,BROOKLYN,,N/A,Closed,,,02/02/2016 01:30:00 PM,12 BROOKLYN,BROOKLYN,990232,163960,Unspecified,BROOKLYN,Unspecified,Unspecified,Unspecified,Unspecified,Unspecified,Unspecified,Unspecified,Unspecified,Unspecified,,,,,,,,,,,,,40.616706739811775,-73.97845312393413,"(40.616706739811775, -73.97845312393413)"
32587342,02/01/2016 07:04:15 AM,02/02/2016 04:05:00 AM,DOT,Department of Transportation,Street Condition,Pothole,,11365,FRANCIS LEWIS BOULEVARD,FRANCIS LEWIS BOULEVARD,73 AVENUE,HORACE HARDING EXPRESSWAY,,,BLOCKFACE,Fresh Meadows,,N/A,Closed,,,02/02/2016 04:05:00 AM,08 QUEENS,QUEENS,1046579,209654,Unspecified,QUEENS,Unspecified,Unspecified,Unspecified,Unspecified,Unspecified,Unspecified,Unspecified,Unspecified,Unspecified,,,,,,,,,,,,,40.74190876721973,-73.77507181045317,"(40.74190876721973, -73.77507181045317)"
32589638,02/01/2016 07:04:48 AM,02/02/2016 01:51:00 PM,DOT,Department of Transportation,Street Condition,Pothole,,11214,BAY PARKWAY,BAY PARKWAY,BATH AVENUE,BENSON AVENUE,,,BLOCKFACE,BROOKLYN,,N/A,Closed,,,02/02/2016 01:51:00 PM,11 BROOKLYN,BROOKLYN,985231,157651,Unspecified,BROOKLYN,Unspecified,Unspecified,Unspecified,Unspecified,Unspecified,Unspecified,Unspecified,Unspecified,Unspecified,,,,,,,,,,,,,40.599391792151316,-73.99646740158596,"(40.599391792151316, -73.99646740158596)"
32587341,02/01/2016 07:06:07 AM,02/02/2016 05:10:00 AM,DOT,Department of Transportation,Street Condition,Pothole,,11366,,,,,196 STREET,UNION TURNPIKE,INTERSECTION,Fresh Meadows,,N/A,Closed,,,02/02/2016 05:10:00 AM,08 QUEENS,QUEENS,1046633,205648,Unspecified,QUEENS,Unspecified,Unspecified,Unspecified,Unspecified,Unspecified,Unspecified,Unspecified,Unspecified,Unspecified,,,,,,,,,,,,,40.73091294245788,-73.77491408700904,"(40.73091294245788, -73.77491408700904)"
32584005,02/01/2016 07:06:37 AM,02/02/2016 05:30:00 AM,DOT,Department of Transportation,Street Condition,Pothole,,11366,,,,,198 STREET,UNION TURNPIKE,INTERSECTION,Fresh Meadows,,N/A,Closed,,,02/02/2016 05:30:00 AM,08 QUEENS,QUEENS,1047359,205823,Unspecified,QUEENS,Unspecified,Unspecified,Unspecified,Unspecified,Unspecified,Unspecified,Unspecified,Unspecified,Unspecified,,,,,,,,,,,,,40.73138812283111,-73.7722929557039,"(40.73138812283111, -73.7722929557039)"
32585087,02/01/2016 07:07:04 AM,02/02/2016 05:55:00 AM,DOT,Department of Transportation,Street Condition,Pothole,,11366,,,,,170 STREET,UNION TURNPIKE,INTERSECTION,Fresh Meadows,,N/A,Closed,,,02/02/2016 05:55:00 AM,08 QUEENS,QUEENS,1040110,202942,Unspecified,QUEENS,Unspecified,Unspecified,Unspecified,Unspecified,Unspecified,Unspecified,Unspecified,Unspecified,Unspecified,,,,,,,,,,,,,40.72352925135993,-73.79847228699745,"(40.72352925135993, -73.79847228699745)"
32574846,02/01/2016 07:11:16 AM,02/02/2016 08:34:00 AM,DOT,Department of Transportation,Street Condition,Pothole,,11357,,,,,16 ROAD,166 STREET,INTERSECTION,Whitestone,,N/A,Closed,,,02/02/2016 08:34:00 AM,07 QUEENS,QUEENS,1040456,224799,Unspecified,QUEENS,Unspecified,Unspecified,Unspecified,Unspecified,Unspecified,Unspecified,Unspecified,Unspecified,Unspecified,,,,,,,,,,,,,40.78351881571457,-73.79704131640929,"(40.78351881571457, -73.79704131640929)"
32581640,02/01/2016 07:15:00 AM,02/04/2016 05:58:00 PM,DOT,Department of Transportation,Street Light Condition,Street Light Out,,10314,240 GRAVES STREET,GRAVES STREET,BRIELLE AVE,PORTAGE AVE,,,ADDRESS,STATEN ISLAND,,N/A,Closed,,,02/04/2016 05:58:00 PM,02 STATEN ISLAND,STATEN ISLAND,948411,157737,Unspecified,STATEN ISLAND,Unspecified,Unspecified,Unspecified,Unspecified,Unspecified,Unspecified,Unspecified,Unspecified,Unspecified,,,,,,,,,,,,,40.59955543403625,-74.12905723814532,"(40.59955543403625, -74.12905723814532)"
32581146,02/01/2016 07:20:50 AM,02/08/2016 02:06:28 PM,DOT,Department of Transportation,Street Sign - Dangling,Speed Limit,Street,11209,8601 RIDGE BOULEVARD,RIDGE BOULEVARD,86 STREET,87 STREET,,,ADDRESS,BROOKLYN,,N/A,Closed,02/15/2016 07:35:29 AM,The Department of Transportation has completed the request or corrected the condition.,02/08/2016 02:06:28 PM,10 BROOKLYN,BROOKLYN,974873,166613,Unspecified,BROOKLYN,Unspecified,Unspecified,Unspecified,Unspecified,Unspecified,Unspecified,Unspecified,Unspecified,Unspecified,N,,,,,,,,,,,,40.62398572914611,-74.03377918663011,"(40.62398572914611, -74.03377918663011)"
32590807,02/01/2016 07:22:01 AM,02/02/2016 11:10:00 AM,DOT,Department of Transportation,Street Condition,Pothole,,11221,,,,,GREENE AVENUE,WILSON AVENUE,INTERSECTION,BROOKLYN,,N/A,Closed,,,02/02/2016 11:10:00 AM,04 BROOKLYN,BROOKLYN,1006413,193401,Unspecified,BROOKLYN,Unspecified,Unspecified,Unspecified,Unspecified,Unspecified,Unspecified,Unspecified,Unspecified,Unspecified,,,,,,,,,,,,,40.69749008729389,-73.92007320207085,"(40.69749008729389, -73.92007320207085)"
